geoid,total,hispanic,white,black,indian,asian,pacific
040179400153,635,0,0,0,615,4,0
040179401001,1940,50,65,25,1685,0,10
040179401002,1090,4,20,0,1070,0,0
040179403011,1145,40,30,10,1065,0,0
040179403012,670,40,0,0,620,15,0
040179403013,1140,15,0,0,1125,0,0
040179403021,510,0,4,0,505,0,0
040179403022,1645,20,25,0,1595,0,0
040179423001,575,0,0,0,575,0,0
040179423002,510,0,20,0,490,0,0
040179423003,495,0,4,0,490,0,0
040179424001,1005,0,15,0,970,20,0
040179424002,845,0,4,0,835,0,0
040179425001,1740,15,205,4,1510,0,0
040179425002,1850,15,15,4,1815,0,0
040179601001,690,165,260,60,150,10,0
040179601002,545,70,380,0,60,0,0
040179602001,1225,480,415,50,265,0,0
040179602002,645,45,415,85,65,15,0
040179602003,650,150,255,0,205,30,0
040179604001,470,220,250,0,0,0,0
040179604002,1130,200,445,40,385,0,0
040179604003,750,250,280,0,215,0,0
040179604004,300,95,65,30,80,0,0
040179605001,970,60,725,0,100,0,0
040179605002,2420,1070,755,185,295,0,0
040179606001,820,235,360,10,205,0,0
040179606002,1020,255,175,55,525,0,0
040179606003,700,240,215,4,220,0,0
040179613001,1080,145,905,0,30,0,0
040179613002,790,155,615,0,0,0,0
040179613003,425,30,395,0,0,0,0
040179617001,910,245,590,0,10,65,0
040179617002,1395,130,1230,0,35,0,0
040179617003,1345,175,1095,15,65,0,0
040179617004,1035,55,950,0,0,0,0
040179625001,1030,75,910,0,0,0,0
040179625002,825,160,615,0,45,0,0
040179625003,760,40,685,0,0,0,0
040179633001,615,65,515,0,35,0,0
040179633002,1015,85,840,0,75,0,0
040179633003,1235,30,1060,0,110,0,0
040179634001,2495,140,2235,30,45,0,0
040179637001,600,20,575,0,0,0,0
040179637002,820,0,795,0,0,10,0
040179638001,1045,50,995,0,0,0,0
040179638002,2460,275,1950,0,185,0,0
040179642011,635,25,605,4,0,0,0
040179642012,705,40,655,0,4,0,0
040179642021,1275,140,1090,0,30,0,0
040179648001,2210,160,1940,0,45,35,0
040179648002,1385,95,1270,0,10,10,0
040179649001,925,130,745,0,35,0,0
040179649002,815,0,755,0,45,15,0
040179652001,545,55,470,0,0,0,0
040179652002,1920,185,1625,25,55,0,0
040179652003,995,195,795,0,4,0,0
040179653001,1150,170,855,60,35,10,0
040179653002,1745,160,1570,0,0,0,0
040179653003,840,75,720,0,0,30,0
040179653004,615,105,500,0,0,10,0
040190001001,380,80,250,20,35,0,0
040190001002,430,135,250,4,30,4,0
040190002001,1125,485,580,10,20,30,0
040190002002,1165,620,375,15,85,30,15
040190002003,860,750,95,15,0,0,0
040190003001,685,245,360,15,0,40,0
040190003002,435,215,180,25,4,4,0
040190004001,960,125,775,4,10,40,0
040190004002,1015,305,640,40,10,0,0
040190004003,955,165,640,45,0,50,0
040190005001,520,80,370,15,10,25,0
040190005002,675,150,490,15,0,10,0
040190005003,855,210,480,25,0,35,30
040190005004,4150,820,2530,305,120,170,0
040190005005,0,0,0,0,0,0,0
040190005006,4190,865,2525,260,165,240,15
040190005007,710,245,360,55,0,20,0
040190006001,1415,400,855,110,4,40,0
040190006002,485,115,370,0,0,0,0
040190006003,615,135,445,0,0,15,0
040190006004,1185,160,990,0,0,35,0
040190006005,520,15,470,0,0,20,0
040190007001,1275,330,755,10,4,130,0
040190007002,990,525,395,0,0,0,50
040190007003,1430,500,770,0,105,15,0
040190007004,550,105,375,70,0,0,0
040190008001,685,385,190,35,80,0,0
040190008002,670,145,490,10,4,4,0
040190009001,1005,355,610,15,0,0,0
040190009002,925,415,415,50,35,0,0
040190010001,370,140,200,0,30,0,0
040190010002,335,210,95,20,10,0,0
040190011001,805,715,85,4,0,0,0
040190011002,1115,815,155,50,75,4,0
040190012001,930,470,160,25,255,0,0
040190012002,1375,930,280,130,20,0,0
040190013021,825,350,385,20,30,20,0
040190013022,455,150,105,25,110,15,0
040190013031,845,500,295,55,0,0,0
040190013032,590,195,285,35,55,20,0
040190013033,485,205,165,4,105,0,0
040190013041,890,230,460,0,35,130,0
040190013042,1180,345,705,35,100,0,0
040190013043,585,205,210,130,0,0,0
040190013044,855,420,355,15,45,0,0
040190014001,1670,390,1185,50,45,0,0
040190014002,1655,155,1230,70,0,85,0
040190014003,635,65,480,45,45,0,0
040190014004,1055,115,820,15,80,20,0
040190014005,440,250,100,0,90,0,0
040190015001,1385,220,1025,10,0,40,0
040190015002,935,85,725,0,0,85,0
040190015003,2040,400,1390,60,15,125,45
040190016001,555,60,465,10,10,0,0
040190016002,550,130,420,0,0,0,0
040190016003,495,35,445,10,0,0,0
040190016004,535,130,400,4,0,0,0
040190016005,490,60,425,0,0,0,0
040190017001,1195,275,780,10,35,40,0
040190017002,610,60,440,90,20,0,0
040190017003,510,85,375,0,20,0,0
040190018011,750,140,560,4,0,0,10
040190018012,325,20,305,0,0,0,0
040190018013,560,215,345,0,0,0,0
040190018014,435,120,260,25,0,25,0
040190018015,525,255,185,0,0,0,90
040190018016,1075,235,655,150,20,15,0
040190018021,425,120,295,0,0,10,0
040190018022,620,125,455,15,0,15,0
040190018023,660,125,510,25,0,0,0
040190019001,765,130,590,0,4,30,0
040190019002,670,60,555,0,20,35,0
040190019003,535,80,420,0,0,30,0
040190019004,1060,130,860,0,0,40,0
040190020001,490,300,180,10,0,0,0
040190020002,995,865,135,0,0,0,0
040190020003,540,385,155,0,0,0,0
040190020004,395,75,290,30,0,0,0
040190020005,670,235,420,0,15,0,0
040190020006,885,425,190,220,50,0,0
040190020007,750,405,280,25,0,0,0
040190021001,920,785,120,15,0,0,0
040190021002,845,655,70,50,70,0,0
040190021003,530,235,170,60,50,15,0
040190021004,420,315,70,35,0,0,0
040190021005,720,450,85,165,20,0,0
040190022011,620,350,155,65,0,50,0
040190022012,925,605,265,45,0,10,0
040190022013,605,385,130,0,35,0,0
040190022021,1540,950,250,145,55,105,0
040190022022,555,440,30,35,55,0,0
040190023001,395,300,75,10,15,0,0
040190023002,530,295,135,10,90,0,0
040190023003,265,170,60,15,20,0,0
040190023004,405,275,60,20,50,0,0
040190023005,565,340,80,0,150,0,0
040190023006,595,425,85,60,0,0,0
040190023007,860,565,100,35,150,0,0
040190024001,440,365,75,0,0,0,0
040190024002,580,525,60,0,0,0,0
040190024003,430,335,20,45,30,0,0
040190024004,1125,840,125,30,80,45,0
040190024005,520,260,125,0,25,0,0
040190025011,440,250,105,20,60,10,0
040190025012,1025,1000,15,0,10,0,0
040190025013,765,605,125,10,25,0,0
040190025014,2400,1175,695,230,165,25,0
040190025031,210,150,55,0,0,0,0
040190025032,760,640,110,10,0,0,0
040190025033,1125,645,440,30,0,10,0
040190025041,825,585,145,40,10,0,0
040190025042,280,230,0,15,30,0,0
040190025043,1795,845,930,10,0,0,0
040190025051,960,640,155,15,140,0,0
040190025052,1560,1075,295,70,70,0,0
040190025053,1710,1300,325,70,10,0,0
040190025061,770,640,120,0,10,0,0
040190025062,2085,1475,385,105,90,0,0
040190025063,1370,1125,215,30,0,0,0
040190025064,685,545,125,0,15,0,0
040190026021,1075,270,740,15,0,0,0
040190026022,1275,475,640,45,60,15,0
040190026023,540,105,310,95,0,10,0
040190026024,650,180,465,0,0,0,0
040190026031,1010,370,480,60,50,0,40
040190026032,990,440,345,120,35,30,0
040190026041,1340,520,735,45,40,0,0
040190026042,715,305,235,75,55,0,0
040190027021,1365,160,1135,0,0,15,0
040190027022,705,100,515,45,0,15,0
040190027023,1535,280,1200,0,55,0,0
040190027031,1545,355,990,55,0,95,0
040190027032,1095,405,515,30,70,20,40
040190027033,555,250,295,0,0,0,0
040190027041,1110,440,620,10,0,35,0
040190027042,515,95,365,25,4,10,0
040190028011,955,165,625,110,0,10,0
040190028012,355,50,225,30,0,35,0
040190028021,1170,315,555,80,70,60,0
040190028022,1115,320,720,65,0,0,0
040190028023,780,260,400,45,75,0,0
040190028031,940,160,655,35,0,20,0
040190028032,790,240,460,75,0,15,0
040190029011,1630,205,1150,185,0,35,0
040190029012,605,290,290,0,0,0,0
040190029013,935,190,690,10,0,0,0
040190029014,460,0,445,15,0,0,0
040190029015,840,260,385,20,10,0,0
040190029041,615,95,455,50,0,4,0
040190029042,980,110,770,15,0,50,0
040190029043,1155,180,885,60,10,0,0
040190029051,910,240,545,10,0,80,0
040190029052,660,110,510,15,0,10,0
040190029053,795,75,620,65,0,15,20
040190029054,470,60,385,10,0,15,0
040190029061,2095,340,1575,80,10,40,0
040190030021,1055,130,875,25,30,0,0
040190030022,820,220,590,0,0,0,0
040190030023,980,195,750,0,0,35,0
040190030024,405,100,265,0,0,35,0
040190030031,1330,485,695,100,20,20,0
040190030032,785,65,695,10,0,20,0
040190030033,1205,250,680,180,0,80,0
040190030041,365,75,220,30,20,15,0
040190030042,920,90,765,20,10,30,0
040190031011,860,165,585,40,10,55,0
040190031012,890,125,645,120,4,0,0
040190031013,685,60,515,75,0,0,0
040190031014,405,210,155,4,4,0,0
040190031015,695,235,415,15,35,0,0
040190031016,545,165,315,10,50,0,0
040190031021,815,175,490,120,0,0,0
040190031022,435,40,340,10,4,40,0
040190031023,995,305,580,30,4,45,0
040190031024,575,165,380,35,0,0,0
040190032001,925,295,585,30,0,0,0
040190032002,420,170,245,0,0,0,0
040190032003,380,10,335,25,0,0,0
040190032004,880,95,635,0,0,70,0
040190032005,950,225,560,100,0,40,0
040190032006,815,150,565,30,0,45,0
040190033021,585,70,430,20,20,0,10
040190033022,810,140,635,0,20,0,0
040190033023,865,290,580,4,0,0,0
040190033024,720,205,455,0,0,40,0
040190033031,1095,175,845,25,25,15,0
040190033032,870,235,520,20,30,15,0
040190033033,1080,350,670,40,0,20,0
040190033041,1340,415,705,170,20,25,0
040190033042,460,100,335,4,0,30,0
040190033043,595,90,445,30,0,30,0
040190034001,1180,315,760,10,4,90,0
040190034002,695,210,355,15,55,0,0
040190034003,715,215,440,0,0,45,0
040190034004,840,340,465,20,0,20,0
040190034005,885,190,595,20,0,65,0
040190035011,465,145,290,25,0,0,0
040190035012,935,550,210,65,105,0,0
040190035013,575,255,235,90,0,0,0
040190035014,965,640,275,0,0,45,0
040190035015,1255,520,585,35,65,35,0
040190035016,640,310,190,125,0,15,0
040190035021,900,310,395,40,30,25,0
040190035022,385,155,195,4,10,15,0
040190035023,510,165,310,0,25,4,0
040190035024,810,175,450,35,0,145,0
040190035025,495,120,335,4,0,35,0
040190035031,1225,490,670,55,0,0,0
040190035032,1040,370,605,20,4,45,0
040190035033,695,320,110,150,90,10,0
040190035041,485,175,310,0,0,0,0
040190035042,1000,460,500,0,0,35,0
040190035043,610,155,315,90,10,35,0
040190036001,565,305,215,15,30,0,0
040190036002,0,0,0,0,0,0,0
040190036003,0,0,0,0,0,0,0
040190036004,2195,335,1360,125,80,125,60
040190036005,650,100,350,195,0,4,0
040190037021,810,470,120,40,180,0,0
040190037022,655,520,75,25,40,0,0
040190037023,1135,980,85,30,0,40,0
040190037024,245,245,0,0,0,0,0
040190037041,1305,1110,10,25,145,0,0
040190037042,1500,1325,105,0,35,40,0
040190037051,1000,775,115,15,95,0,0
040190037052,1540,1245,285,4,0,10,0
040190037053,1005,690,180,25,105,0,0
040190037061,690,490,65,135,0,0,0
040190037062,920,760,140,20,0,0,0
040190037063,720,580,60,0,85,0,0
040190037064,685,570,90,10,0,10,0
040190037071,885,670,145,15,20,0,0
040190037072,825,595,185,4,25,4,0
040190038011,410,245,65,10,25,15,0
040190038012,545,510,30,0,0,0,0
040190038013,360,295,10,0,55,0,0
040190038014,520,425,35,0,60,0,0
040190038021,545,490,50,0,0,0,0
040190038022,935,795,55,0,30,15,0
040190038023,585,530,60,0,0,0,0
040190038024,730,690,10,0,4,25,0
040190039011,1300,1115,75,10,100,0,0
040190039021,970,845,65,0,55,0,0
040190039022,795,690,85,20,0,0,0
040190039031,1010,920,70,20,0,0,0
040190039032,1260,1060,145,15,20,20,0
040190040081,545,160,360,20,0,0,0
040190040082,835,275,480,40,0,10,0
040190040083,500,125,360,0,0,10,0
040190040084,695,205,460,20,0,10,0
040190040085,655,230,360,0,15,25,0
040190040101,755,155,430,135,4,0,0
040190040102,650,70,455,20,0,80,0
040190040103,880,240,580,10,0,30,0
040190040111,465,35,370,15,0,45,0
040190040112,965,455,395,45,0,0,0
040190040113,890,200,570,105,0,0,0
040190040114,720,145,430,0,0,75,0
040190040115,1210,395,765,20,0,0,0
040190040116,1165,310,685,20,0,135,0
040190040221,1200,240,885,40,0,35,0
040190040222,1150,175,930,10,0,30,0
040190040223,1720,390,1155,100,15,30,0
040190040224,1215,410,685,55,0,35,0
040190040251,1385,55,1290,45,0,0,0
040190040252,1760,80,1510,0,0,120,0
040190040253,940,105,835,0,4,0,0
040190040254,1070,25,1030,0,0,15,0
040190040261,1000,115,830,35,0,20,0
040190040262,1750,240,1160,160,0,175,0
040190040263,1820,195,1605,0,0,20,0
040190040291,730,130,555,40,0,0,0
040190040292,700,165,460,65,0,10,0
040190040293,425,100,260,0,0,55,0
040190040294,1315,225,670,235,0,175,0
040190040301,660,100,525,25,0,4,0
040190040302,720,40,665,0,0,4,0
040190040311,1825,240,1475,35,0,25,0
040190040312,1200,110,1045,0,0,20,0
040190040321,695,140,450,65,0,15,0
040190040322,1365,225,880,155,10,20,0
040190040323,835,205,585,15,0,25,0
040190040331,1495,720,580,140,0,10,0
040190040332,1660,535,1085,15,0,10,0
040190040341,840,205,525,35,10,10,0
040190040342,1945,485,925,135,120,30,0
040190040351,1195,15,1060,60,30,20,0
040190040352,820,225,500,25,0,65,0
040190040353,775,315,255,115,0,50,0
040190040361,1195,255,895,30,0,15,0
040190040362,785,255,445,40,0,10,0
040190040371,780,220,535,4,10,15,0
040190040372,1455,460,855,115,0,25,0
040190040381,1145,415,650,25,0,45,0
040190040382,525,100,365,50,4,0,0
040190040383,600,160,380,45,0,15,0
040190040391,1020,225,675,80,25,10,0
040190040392,1155,65,1035,0,0,25,0
040190040421,2060,325,1405,30,0,160,0
040190040422,2015,270,1715,10,0,0,0
040190040431,1710,395,1135,35,4,120,0
040190040432,1550,280,1125,45,0,65,0
040190040441,1655,160,1345,105,0,15,0
040190040442,1590,175,1360,25,0,30,0
040190040461,2045,105,1770,120,0,0,0
040190040462,1500,285,1140,50,0,0,0
040190040471,845,95,695,0,0,55,0
040190040472,890,40,805,20,0,25,0
040190040473,555,145,335,25,0,0,0
040190040481,1365,200,1045,10,0,100,0
040190040482,1085,135,880,40,4,15,0
040190040483,675,105,530,0,0,0,30
040190040491,1495,315,1010,65,60,25,0
040190040492,805,145,630,15,0,10,0
040190040501,775,75,675,0,0,25,0
040190040502,795,60,655,20,4,45,0
040190040511,1555,120,1275,0,20,4,0
040190040512,1465,75,1305,0,0,0,0
040190040513,1035,65,935,0,0,35,0
040190040521,1580,110,1390,15,0,25,0
040190040531,1335,185,1040,35,15,30,0
040190040532,1055,220,810,0,10,0,10
040190040541,530,50,430,20,0,15,0
040190040542,740,95,615,10,0,25,0
040190040551,1085,95,960,0,0,30,0
040190040552,1620,105,1295,90,90,20,0
040190040561,600,115,415,55,0,0,0
040190040562,1090,315,575,55,4,85,0
040190040571,855,90,660,95,0,15,0
040190040572,1400,325,910,20,0,100,30
040190040573,1195,155,950,45,0,30,0
040190040581,1525,375,740,215,0,170,0
040190040582,980,95,815,35,0,10,0
040190040583,770,130,530,80,4,20,0
040190040611,3950,480,3365,35,0,50,0
040190040621,4630,1315,3000,210,20,30,4
040190040631,4315,835,3065,65,0,160,15
040190040641,7060,985,5490,155,0,190,20
040190040651,2715,585,2010,70,0,40,0
040190040661,1955,390,1270,125,0,80,0
040190040671,1530,440,920,75,10,20,0
040190040672,585,110,465,0,0,0,0
040190040681,1720,500,1100,4,90,20,0
040190040682,670,115,490,55,10,0,0
040190040683,1530,325,1105,0,20,20,0
040190040691,895,265,565,60,0,0,0
040190040692,770,135,535,4,85,0,0
040190040693,850,230,550,25,15,10,0
040190040694,235,25,170,10,0,30,0
040190040701,730,180,530,10,0,4,0
040190040702,565,165,315,20,40,15,0
040190040703,875,165,595,95,0,0,0
040190040711,1835,360,1400,55,4,15,0
040190040712,985,150,775,0,35,15,0
040190040713,595,200,290,40,20,15,0
040190040721,1820,470,1190,105,0,20,0
040190040731,1955,355,1505,65,0,30,0
040190040732,1665,255,1090,140,0,80,0
040190040741,1330,315,885,45,60,15,0
040190041071,6005,1305,4330,215,55,15,0
040190041072,1815,380,1365,0,4,30,0
040190041091,610,75,535,0,0,0,0
040190041092,2410,330,1950,40,0,55,0
040190041093,925,4,870,0,0,50,0
040190041101,775,525,165,50,0,25,0
040190041102,1180,895,240,40,0,4,0
040190041121,750,445,245,10,30,10,0
040190041122,1165,815,265,35,4,40,0
040190041131,5360,2150,1970,885,160,10,10
040190041141,1170,765,395,0,4,0,0
040190041142,1455,1135,295,20,4,0,0
040190041151,1640,1100,395,115,0,30,0
040190041152,1155,765,365,0,25,0,0
040190041153,650,240,335,50,0,0,0
040190041161,1315,900,270,100,15,10,0
040190041171,795,565,110,90,0,35,0
040190041172,2395,1920,295,80,10,65,0
040190041181,3350,1145,1480,480,20,70,0
040190041191,7090,1245,5660,90,0,35,0
040190041201,750,185,560,0,0,0,0
040190041211,5890,2080,2195,1030,175,210,15
040190041221,2080,1520,345,100,30,25,0
040190041251,3015,985,1620,115,95,120,0
040190041252,2295,115,2120,0,20,15,0
040190043071,900,70,820,0,0,0,0
040190043072,665,20,625,0,15,0,0
040190043073,755,50,690,0,10,0,0
040190043074,610,0,600,0,0,10,0
040190043101,1245,915,305,0,0,20,0
040190043102,385,185,180,10,0,4,0
040190043111,750,465,190,95,0,0,0
040190043112,595,430,140,4,15,0,0
040190043113,1050,810,225,0,10,0,0
040190043114,840,345,480,0,0,0,0
040190043121,1260,815,350,20,60,10,0
040190043122,1380,1020,325,10,15,10,0
040190043123,835,630,205,0,0,0,0
040190043124,725,495,215,20,0,0,0
040190043131,1295,510,665,80,0,25,0
040190043132,370,145,185,0,25,10,0
040190043133,1245,300,940,0,0,10,0
040190043134,755,460,295,0,0,0,0
040190043161,815,665,140,0,0,10,0
040190043162,760,235,525,0,0,0,0
040190043163,825,85,700,4,30,0,0
040190043171,595,55,525,15,0,0,0
040190043172,665,100,545,0,0,0,0
040190043173,1215,110,1090,0,0,0,0
040190043201,1190,765,375,0,30,0,0
040190043202,450,320,110,0,4,0,0
040190043211,1835,1335,325,0,105,30,0
040190043212,1445,975,380,40,20,10,0
040190043221,985,760,210,4,15,0,0
040190043222,2495,1670,465,215,150,0,0
040190043223,775,510,230,30,0,0,0
040190043231,1960,795,985,65,0,60,0
040190043241,895,0,895,0,0,0,0
040190043242,1745,10,1695,20,0,20,0
040190043251,1580,100,1475,4,0,0,0
040190043261,2285,1050,1025,90,0,100,0
040190043271,1675,505,1165,0,0,0,0
040190043272,1960,480,1395,55,0,20,0
040190043281,1630,0,1590,0,0,15,0
040190043282,1110,15,1065,0,0,15,0
040190043283,475,0,460,0,0,15,0
040190043291,7405,2380,4330,255,0,80,0
040190043301,700,10,690,0,0,0,0
040190043302,945,15,915,10,0,0,0
040190043311,2395,80,2300,0,15,0,0
040190043312,1320,165,1140,0,0,15,0
040190043321,1065,20,1050,0,0,0,0
040190043322,345,25,320,0,0,0,0
040190043331,2355,1585,660,35,50,4,0
040190043341,6890,4490,1810,165,185,230,0
040190044041,1210,85,1095,25,0,10,0
040190044042,1195,260,850,0,80,0,0
040190044043,435,25,415,0,0,0,0
040190044071,2080,1475,420,35,130,10,0
040190044072,1615,1225,355,40,0,0,0
040190044111,3180,1105,1905,70,35,35,0
040190044112,2415,1525,480,160,50,175,0
040190044121,890,300,555,0,4,30,0
040190044122,1745,600,845,130,0,95,0
040190044131,1550,560,770,140,0,10,10
040190044132,1050,465,555,0,10,25,0
040190044141,2655,1295,1055,4,85,165,0
040190044151,460,255,190,15,0,4,0
040190044152,875,505,345,4,10,15,0
040190044181,2305,285,1760,15,50,80,0
040190044182,655,175,415,25,0,40,0
040190044191,2455,595,1790,0,0,25,0
040190044192,1280,280,930,0,0,70,0
040190044193,1040,225,770,0,0,0,0
040190044211,1990,390,1505,45,0,45,0
040190044212,2095,1120,805,135,35,0,0
040190044213,1340,420,925,0,0,0,0
040190044221,805,335,360,80,15,0,0
040190044222,720,380,310,0,30,0,0
040190044223,1340,530,780,15,0,0,0
040190044224,1220,795,345,0,25,55,0
040190044231,1900,620,1275,0,10,0,0
040190044232,1760,370,1390,0,0,0,0
040190044241,1475,385,1025,0,10,0,0
040190044242,1600,595,865,20,10,25,0
040190044251,1940,115,1780,0,30,10,0
040190044252,1210,405,805,0,0,0,0
040190044253,1280,100,1180,0,0,0,0
040190044261,1905,620,1045,75,0,100,0
040190044271,5270,1210,3720,35,20,220,0
040190044272,2085,630,1205,105,15,135,0
040190044281,1660,380,1230,0,0,20,0
040190044282,1140,270,835,15,0,20,0
040190044291,5525,1045,3860,275,4,175,0
040190044301,745,255,390,40,50,0,0
040190044302,1230,345,770,35,45,10,0
040190044311,335,80,255,0,0,0,0
040190044312,2820,535,2190,0,4,70,0
040190045041,780,350,400,0,0,0,0
040190045042,655,205,295,55,0,0,0
040190045043,420,100,265,0,0,55,0
040190045044,2090,790,935,0,25,240,0
040190045045,395,215,130,0,0,50,0
040190045051,1175,300,785,35,10,40,0
040190045052,560,185,315,10,55,0,0
040190045053,1205,260,835,0,50,25,0
040190045061,1300,380,850,0,30,0,0
040190045062,685,225,425,0,10,30,0
040190045063,1550,480,1040,10,25,0,0
040190045081,2010,520,995,30,125,280,0
040190045082,975,395,575,0,0,10,0
040190045083,810,350,380,70,0,0,0
040190045101,1300,325,535,245,0,195,0
040190045102,1165,475,525,100,0,45,0
040190045111,775,195,495,70,0,10,0
040190045112,1265,480,565,125,70,10,0
040190045113,1185,500,555,70,15,35,0
040190045121,1095,230,715,75,0,65,0
040190045122,1335,555,670,65,25,0,0
040190045123,485,155,330,0,0,0,0
040190045131,315,125,165,15,10,0,0
040190045132,705,140,420,25,4,95,0
040190045133,845,450,370,0,25,0,0
040190046101,1770,680,905,95,0,20,0
040190046102,1200,315,680,165,0,0,0
040190046103,1810,520,1060,75,10,35,0
040190046131,645,220,355,35,0,35,0
040190046132,1740,470,1010,35,80,0,0
040190046133,870,350,495,0,0,25,0
040190046141,1215,100,1010,70,10,20,0
040190046142,1325,140,1125,4,25,0,0
040190046151,1030,170,780,20,0,50,0
040190046152,1650,140,1340,35,0,115,0
040190046161,3010,550,2095,10,15,250,0
040190046171,1340,180,1090,30,10,20,0
040190046172,710,205,490,0,0,0,0
040190046181,525,200,255,0,0,15,0
